mi_quality,transcript_id,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,annotator_id,therapist_input_exists,therapist_input_subtype,reflection_exists,reflection_subtype,question_exists,question_subtype,main_therapist_behaviour,client_talk_type,advice_exists,advice_subtype
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,0,therapist,0:03:13,"In summary, the Minnesota State Mankato security report states that you were stopped on stadium road last Friday, cited for driving under the influence and you're transported to detox. Plus the report lists your age as 20. Dylan, what is the accuracy of the report? And can you share with me some details leading up to the incident?",1,TRUE,information,FALSE,,TRUE,open,question,,FALSE,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,1,client,0:03:33,"Uh, I guess that sound- that sounds right. I mean, I was- I was kinda drunk and it happened like a week ago. I just, I drove over to my friend's house, um, just to go watch the game and, you know, we're having a couple beers and next thing I know the Vikings are kind of losing pretty big. So we drank a little bit more than usual. And I mean, at the end I had to get home and I couldn't find a ride. So I-I just drove.",1,,,,,,,,neutral,,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,2,therapist,0:03:59,"You decided to drink more than you intended because you were disappointed at how the Vikings were playing. And when your roommate couldn't give you a ride home, you decided to drive yourself home. Did I get that right?",1,TRUE,information,FALSE,,TRUE,closed,therapist_input,,FALSE,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,3,client,0:04:10,"Yeah. That's-that's exactly how it happened. I mean, I'm a normal college kid. I like to drink and hanging out with my buddies. I mean, I, it wasn't a big house party or anything and I got busted.",1,,,,,,,,sustain,,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,4,therapist,0:04:23,"Yeah, I understand that your intention was to have a good time while watching the game with your friends. You didn't think about what could go wrong when you drank alcohol underage because you were at your friend's house and not a big party and you made an effort to be safe by finding a ride home.",1,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,5,client,0:04:37,"Yeah. I tried to be safe. I mean, I tried to call her roommate, but I don't know, getting in trouble anyways.",1,,,,,,,,neutral,,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,6,therapist,0:04:46,"Dylan, you told me what brought you here today, what do you think the problem really is?",1,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,7,client,0:04:51,"Um, well, I wanna say I have a drinking problem. I think I'd probably have more of a, like getting caught problem. I mean, my friends, they-they drink like fishes and I-- they don't ever get caught and you got me over here and I get caught and they left.",1,,,,,,,,sustain,,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,8,therapist,0:05:08,"Sounds like you attribute your current situation to bad luck. If that's what you believe and you don't attempt to make any change in your behavior, what consequences might result?",1,FALSE,,TRUE,simple,TRUE,open,question,,FALSE,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,9,client,0:05:19,I guess- I guess more problems with police and school and I really don't have like the time or the money for any of that.,1,,,,,,,,sustain,,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,10,therapist,0:05:30,"How important is it that you avoid future problems with the police or school, Dylan?",1,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,11,client,0:05:35,"God. It's, I guess, super important, because just-just going to detox alone was-was awful, the experience-- I don't want to do that again. And my dad said if I get suspended from school, um, I have to go- I have to go work on my uncle's farm in Iowa and that would just kill my social life. I won't see any of my friends and I mean, it's already bad enough, like my parents took my car away when I got the DUI.",1,,,,,,,,change,,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,12,therapist,0:06:02,Yeah. What would you be willing to do to prevent going to detox again and getting suspended?,1,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,13,client,0:06:09,"Well, I guess I- I guess the easy one is I wouldn't- I wouldn't drink so much and I try to avoid situations where I'm more-more likely to get in trouble. So probably I don't wanna drink so much.",1,,,,,,,,change,,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,14,therapist,0:06:23,"On a scale of 1 to 10, how confident are you that you'll be able to follow through with that plan with 10 being very confident?",1,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,15,client,0:06:30,"Um, I guess I would say like, I don't know, like over halfway. So maybe like a six.",1,,,,,,,,neutral,,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,16,therapist,0:06:37,What steps could you take to move that six to a seven or eight?,1,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,17,client,0:06:42,"I could probably, um, I don't know. I-I guess, well, the big thing would be like kind of where I drink so like drinking like if I'm only like in my apartment so thenI'm not risking myself to drive or like if I- if I go out to a party waiting till, like, I'm 21 to drink. Um, maybe find stuff to do that doesn't revolve around drinking, like, I'm guessing like a town this size there's got to be more to do than just drink.",1,,,,,,,,change,,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,18,therapist,0:07:13,"In what ways might your life be better if you succeed in 
making the changes you mentioned?",1,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,19,client,0:07:20,"Um, I mean, I guess the big one would be like I won't- I won't be hungover all the time like I would make it to my 8:00 AMs then, well, even-even when I make it to my 8:00 AMs now like I just, I sleep like I wake up I'm like, ""Oh my god what's going on?"" And then I get to my 8:00 AM and I'll just sleep through and then miss just about everything that's on the test. So I think if I- if I reprioritize what is important to me, I probably help me succeed. I mean, in high school, I had a 3.5 GPA. So I know I could do it here.",1,,,,,,,,change,,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,20,therapist,0:07:55,College is all about making choices. Can you tell me about your beliefs and values that influenced your decision-making and how do those beliefs and values align with the decisions you plan to make about drinking?,1,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,21,client,0:08:07,"Um, I mean education is really important to me and-and also my family. My parents are always talking about it and I really- I really wanna be an international journalist, to be on the news like, I mean, I have the face for it, um. So I guess if I reprioritize my- if I reprioritize what I need to do I and I won't drink so much. I probably wouldn't be disappointing my parents and I'd be able to get a really good education.",1,,,,,,,,change,,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,22,therapist,0:08:35,Thanks for coming in for participating today. Your sanction will involve being placed on university disciplinary probation and attending an alcohol education seminar that will cost $150.,1,TRUE,information,FALSE,,FALSE,,therapist_input,,FALSE,
high,114,A Motivational Interviewing Approach to Student Conduct - 2,https://youtu.be/NSyKhmEG3f4,reducing alcohol consumption,23,client,0:08:47,"All right, all right. When is the seminar?",1,,,,,,,,neutral,,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,0,client,0:00:00,"Well, I'm here because my mom wants me to be here.",7,,,,,,,,sustain,,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,1,therapist,0:00:06,Mm-hmm.,7,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,2,client,0:00:07,"I don't really wanna be here, but it-it-- whatever.",7,,,,,,,,sustain,,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,3,therapist,0:00:09,Got it.,7,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,4,client,0:00:10,"Um, she-she found my stash-",7,,,,,,,,neutral,,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,5,therapist,0:00:15,Uh-huh.,7,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,6,client,0:00:16,"-and she freaked out, and she's going crazy over it. Um, I don't why she was going through stuff in the first place, but whatever, so, now I'm here.",7,,,,,,,,neutral,,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,7,therapist,0:00:32,Mm-hmm.,7,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,8,client,0:00:32,"Um, I've been hanging out with a new cool crowd of people that I really like.",7,,,,,,,,sustain,,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,9,therapist,0:00:39,Mm-hmm.,7,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,10,client,0:00:40,"Uh, a-and-and that's-that's basically it.",7,,,,,,,,neutral,,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,11,therapist,0:00:46,"Yeah. So-so you've got this new group of friends and-and, um, you-you actually kind of like where you're at with things right now. And your mom was going through your stuff and found your stash, and it's just turned into a, you know, all of this.",7,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,12,client,0:01:04,Yeah.,7,,,,,,,,neutral,,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,13,therapist,0:01:05,Yeah.,7,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,14,client,0:01:06,"Yeah, basically.",7,,,,,,,,neutral,,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,15,therapist,0:01:06,Yeah.,7,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,16,client,0:01:07,Mm-hmm.,7,,,,,,,,neutral,,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,17,therapist,0:01:08,"And, uh, sounds like you're-you're pretty upset with your mom for-for doing that?",7,FALSE,,TRUE,complex,TRUE,closed,reflection,,FALSE,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,18,client,0:01:14,I am.,7,,,,,,,,neutral,,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,19,therapist,0:01:15,Yeah.,7,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,20,client,0:01:15,"I mean, it's my stuff, I don't know why she's—",7,,,,,,,,sustain,,
high,122,Motivational Interviewing for Adolescent Substance Use - 1,https://www.youtube.com/watch?v=K-zJme3RTzM,unidentifiable,21,therapist,0:01:19,"Right. It's like your private place and, you know, it's-- that's-- it's your stuff.",7,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
